





7565;462650;11.61;



7565;467651;11.63;



7565;472651;11.63;



7565;477652;11.63;



7565;482654;11.61;



7565;487654;11.66;



7565;492655;11.66;



7565;497656;11.66;



7565;502658;11.63;



7565;507658;11.63;



7565;512659;11.63;



7565;517660;11.63;



7565;522661;11.66;



7565;527662;11.63;



7565;532663;11.63;



7565;537664;11.63;



7565;542665;11.58;



7565;547665;11.66;



7565;552667;11.63;



7565;557668;11.63;



7565;562668;11.63;



7565;567669;11.66;



7565;572670;11.63;



7565;577672;11.63;



7565;582672;11.61;



7565;587673;11.63;



7565;592674;11.63;



7565;597676;11.63;



7565;602676;11.61;



7565;607677;11.63;



7565;612678;11.61;



7565;617679;11.63;



7565;622680;11.63;



7565;627681;11.61;



7565;632682;11.63;



7565;637682;11.66;



7565;642683;11.61;



7565;647685;11.58;



7565;652686;11.61;



7565;657686;11.66;



7565;662687;11.63;



7565;667688;11.63;



7565;672690;11.61;



7565;677690;11.63;



7565;682691;11.61;



7565;687692;11.63;



7565;692694;11.63;



7565;697694;11.63;



7565;702695;11.63;



7565;707696;11.63;



7565;712696;11.61;



7565;717698;11.63;



7565;722699;11.63;



7565;727700;11.63;



7565;732700;11.63;



7565;737701;11.61;



7565;742703;11.61;



7565;747704;11.58;



7565;752704;11.63;



7565;757705;11.58;



7565;762706;11.63;



7565;767708;11.63;



7565;772708;11.61;



7565;777709;11.61;



7565;782710;11.61;



7565;787710;11.63;



7565;792712;11.63;



7565;797713;11.63;



7565;802714;11.63;



7565;807714;11.61;



7565;812716;11.63;



7565;817717;11.63;



7565;822718;11.61;



7565;827718;11.61;



7565;832719;11.61;



7565;837721;11.63;



7565;842722;11.58;



7565;847722;11.63;



7565;852723;11.63;



7565;857724;11.63;



7565;862725;11.63;



7565;867726;11.61;



7565;872727;11.61;



7565;877728;11.61;



7565;882728;11.61;



7565;887730;11.58;



7565;892731;11.63;



7565;897732;11.61;



7565;902732;11.63;



7565;907734;11.61;



7565;912735;11.63;



7565;917736;11.58;



7565;922736;11.61;



7565;927737;11.58;



7565;932739;11.63;



7565;937739;11.58;



7565;942740;11.63;



7565;947741;11.63;



7565;952742;11.61;



7565;957743;11.63;



7565;962744;11.61;



7565;967745;11.56;



7565;972746;11.58;



7565;977746;11.63;



7565;982748;11.58;



7565;987749;11.58;



7565;992750;11.58;



7565;997750;11.58;



7565;1002752;11.63;



7565;1007753;11.61;



7565;1012754;11.63;



7565;1017754;11.61;



7565;1022755;11.58;



7565;1027757;11.58;



7565;1032758;11.58;



7565;1037758;11.61;



7565;1042759;11.61;



7565;1047760;11.58;



7565;1052762;11.56;



7565;1057763;11.58;



7565;1062763;11.63;



7565;1067764;11.58;



7565;1072765;11.58;



7565;1077767;11.61;



7565;1082767;11.61;



7565;1087768;11.58;



7565;1092769;11.61;



7565;1097771;11.58;



7565;1102771;11.61;



7565;1107772;11.58;



7565;1112773;11.56;



7565;1117774;11.61;



7565;1122776;11.58;



7565;1127776;11.53;



7565;1132777;11.56;



7565;1137778;11.61;



7565;1142779;11.58;



7565;1147780;11.56;



7565;1152781;11.58;



7565;1157782;11.58;



7565;1162783;11.53;



7565;1167784;11.56;



7565;1172785;11.56;



7565;1177786;11.56;



7565;1182787;11.61;



7565;1187788;11.58;



7565;1192788;11.58;



7565;1197790;11.58;



7565;1202791;11.58;



7565;1207792;11.58;



7565;1212793;11.58;



7565;1217794;11.56;



7565;1222795;11.58;



7565;1227796;11.58;



7565;1232797;11.58;



7565;1237797;11.56;



7565;1242799;11.56;



7565;1247800;11.58;



7565;1252801;11.56;



7565;1257802;11.56;



7565;1262802;11.58;



7565;1267804;11.56;



7565;1272805;11.58;



7565;1277806;11.53;



7565;1282806;11.58;



7565;1287808;11.58;



7565;1292809;11.58;



7565;1297810;11.56;



7565;1302810;11.51;



7565;1307811;11.53;



7565;1312813;11.56;



7565;1317814;11.56;



7565;1322815;11.61;



7565;1327815;11.58;



7565;1332816;11.58;



7565;1337818;11.56;



7565;1342819;11.56;



7565;1347819;11.53;



7565;1352820;11.53;



7565;1357821;11.58;



7565;1362823;11.58;



7565;1367824;11.56;



7565;1372824;11.53;



7565;1377825;11.56;



7565;1382827;11.53;



7565;1387828;11.56;



7565;1392828;11.53;



7565;1397829;11.58;



7565;1402830;11.53;



7565;1407832;11.53;



7565;1412833;11.53;



7565;1417833;11.53;



7565;1422834;11.58;



7565;1427835;11.58;



7565;1432837;11.53;



7565;1437837;11.56;



7565;1442838;11.53;



7565;1447839;11.51;



7565;1452840;11.56;



7565;1457842;11.53;



7565;1462842;11.56;



7565;1467843;11.56;



7565;1472844;11.56;



7565;1477846;11.53;



7565;1482846;11.53;



7565;1487847;11.56;



7565;1492848;11.53;



7565;1497849;11.53;



7565;1502851;11.56;



7565;1507851;11.53;



7565;1512852;11.53;



7565;1517853;11.56;



7565;1522854;11.53;



7565;1527855;11.53;



7565;1532856;11.53;



7565;1537857;11.58;



7565;1542858;11.53;



7565;1547859;11.56;



7565;1552860;11.51;



7565;1557861;11.53;



7565;1562862;11.56;



7565;1567863;11.51;



7565;1572864;11.56;



7565;1577865;11.56;



7565;1582866;11.53;



7565;1587867;11.56;



7565;1592868;11.56;



7565;1597869;11.53;



7565;1602870;11.56;



7565;1607871;11.56;



7565;1612872;11.56;



7565;1617872;11.51;



7565;1622874;11.56;



7565;1627875;11.51;



7565;1632876;11.53;



7565;1637877;11.53;



7565;1642877;11.51;



7565;1647879;11.58;



7565;1652880;11.56;



7565;1657881;11.51;



7565;1662881;11.53;



7565;1667883;11.53;



7565;1672884;11.56;



7565;1677885;11.53;



7565;1682886;11.49;



7565;1687886;11.53;



7565;1692888;11.56;



7565;1697889;11.53;



7565;1702890;11.53;



7565;1707890;11.53;



7565;1712891;11.56;



7565;1717893;11.49;



7565;1722894;11.53;



7565;1727894;11.53;



7565;1732895;11.51;



7565;1737896;11.49;



7565;1742898;11.51;



7565;1747899;11.53;



7565;1752899;11.51;



7565;1757900;11.49;



7565;1762902;11.51;



7565;1767903;11.51;



7565;1772903;11.51;



7565;1777904;11.53;



7565;1782905;11.53;



7565;1787907;11.51;



7565;1792908;11.53;



7565;1797908;11.51;



7565;1802909;11.51;



7565;1807910;11.49;



7565;1812912;11.51;



7565;1817912;11.53;



7565;1822913;11.53;



7565;1827914;11.51;



7565;1832915;11.53;



7565;1837917;11.53;



7565;1842917;11.53;



7565;1847918;11.49;



7565;1852919;11.51;



7565;1857921;11.53;



7565;1862921;11.51;



7565;1867922;11.53;



7565;1872923;11.53;



7565;1877924;11.51;



7565;1882926;11.49;



7565;1887926;11.53;



7565;1892927;11.51;



7565;1897928;11.49;



7565;1902929;11.53;



7565;1907930;11.51;



7565;1912931;11.53;



7565;1917932;11.53;



7565;1922933;11.51;



7565;1927934;11.51;



7565;1932935;11.53;



7565;1937936;11.51;



7565;1942937;11.46;



7565;1947938;11.53;



7565;1952939;11.46;



7565;1957940;11.53;



7565;1962941;11.51;



7565;1967942;11.51;



7565;1972943;11.53;



7565;1977944;11.49;



7565;1982945;11.53;



7565;1987946;11.51;



7565;1992947;11.51;



7565;1997947;11.51;



7565;2002949;11.51;



7565;2007950;11.56;



7565;2012951;11.51;



7565;2017952;11.46;



7565;2022952;11.49;



7565;2027954;11.56;



7565;2032955;11.53;



7565;2037956;11.53;



7565;2042956;11.49;



7565;2047958;11.49;



7565;2052959;11.51;



7565;2057960;11.51;



7565;2062961;11.49;



7565;2067961;11.51;



7565;2072963;11.49;



7565;2077964;11.51;



7565;2082965;11.51;



7565;2087965;11.53;



7565;2092966;11.49;



7565;2097968;11.51;



7565;2102969;11.49;



7565;2107970;11.51;



7565;2112970;11.51;



7565;2117971;11.49;



7565;2122973;11.51;



7565;2127974;11.49;



7565;2132974;11.51;



7565;2137975;11.49;



7565;2142977;11.49;



7565;2147978;11.49;



7565;2152979;11.49;



7565;2157979;11.46;



7565;2162980;11.49;



7565;2167982;11.51;



7565;2172983;11.49;



7565;2177983;11.51;



7565;2182984;11.49;



7565;2187985;11.46;



7565;2192987;11.51;



7565;2197988;11.51;



7565;2202988;11.49;



7565;2207989;11.49;



7565;2212990;11.49;



7565;2217992;11.49;



7565;2222992;11.46;



7565;2227993;11.49;



7565;2232994;11.46;



7565;2237996;11.49;



7565;2242997;11.49;



7565;2247997;11.49;



7565;2252998;11.49;



7565;2257999;11.44;



7565;2263001;11.51;



7565;2268001;11.51;



7565;2273002;11.46;



7565;2278003;11.49;



7565;2283004;11.51;



7565;2288006;11.46;



7565;2293006;11.51;



7565;2298007;11.49;



7565;2303008;11.46;



7565;2308009;11.49;



7565;2313010;11.49;



7565;2318011;11.51;



7565;2323012;11.49;



7565;2328013;11.46;



7565;2333014;11.51;



7565;2338015;11.51;



7565;2343016;11.49;



7565;2348017;11.49;



7565;2353018;11.46;



7565;2358019;11.51;



7565;2363020;11.49;



7565;2368021;11.51;



7565;2373022;11.46;



7565;2378022;11.44;



7565;2383024;11.49;



7565;2388025;11.51;



7565;2393026;11.49;



7565;2398027;11.46;



7565;2403027;11.46;



7565;2408029;11.51;



7565;2413030;11.46;



7565;2418031;11.49;



7565;2423031;11.49;



7565;2428033;11.49;



7565;2433034;11.46;



7565;2438035;11.49;



7565;2443036;11.44;



7565;2448036;11.51;



7565;2453038;11.46;



7565;2458039;11.49;



7565;2463040;11.46;



7565;2468040;11.49;



7565;2473041;11.44;



7565;2478043;11.49;



7565;2483044;11.49;



7565;2488045;11.49;



7565;2493045;11.49;



7565;2498046;11.51;



7565;2503048;11.44;



7565;2508049;11.46;



7565;2513049;11.51;



7565;2518050;11.46;



7565;2523052;11.49;



7565;2528053;11.49;



7565;2533054;11.46;



7565;2538054;11.49;



7565;2543055;11.46;



7565;2548057;11.46;



7565;2553058;11.49;



7565;2558058;11.46;



7565;2563059;11.46;



7565;2568060;11.51;



7565;2573062;11.46;



7565;2578063;11.44;



7565;2583063;11.44;



7565;2588064;11.49;



7565;2593065;11.49;



7565;2598067;11.49;



7565;2603067;11.44;



7565;2608068;11.46;



7565;2613069;11.49;



7565;2618071;11.49;



7565;2623072;11.46;



7565;2628072;11.46;



7565;2633073;11.46;



7565;2638074;11.44;



7565;2643076;11.49;



7565;2648076;11.49;



7565;2653077;11.49;



7565;2658078;11.44;



7565;2663079;11.49;



7565;2668080;11.46;



7565;2673081;11.49;



7565;2678082;11.46;



7565;2683083;11.44;



7565;2688084;11.44;



7565;2693085;11.44;



7565;2698086;11.46;



7565;2703087;11.44;



7565;2708088;11.49;



7565;2713089;11.49;



7565;2718090;11.49;



7565;2723091;11.49;



7565;2728092;11.49;



7565;2733093;11.46;



7565;2738094;11.46;



7565;2743095;11.46;



7565;2748096;11.46;



7565;2753097;11.49;



7565;2758097;11.44;



7565;2763099;11.49;



7565;2768100;11.46;



7565;2773101;11.44;



7565;2778102;11.44;



7565;2783102;11.49;



7565;2788104;11.49;



7565;2793105;11.46;



7565;2798106;11.44;



7565;2803106;11.49;



7565;2808108;11.46;



7565;2813109;11.46;



7565;2818110;11.44;



7565;2823111;11.44;



7565;2828111;11.44;



7565;2833113;11.44;



7565;2838114;11.46;



7565;2843115;11.44;



7565;2848115;11.44;



7565;2853116;11.46;



7565;2858118;11.49;



7565;2863119;11.46;



7565;2868120;11.49;



7565;2873120;11.44;



7565;2878121;11.46;



7565;2883123;11.44;



7565;2888124;11.49;



7565;2893124;11.49;



7565;2898125;11.44;



7565;2903127;11.46;



7565;2908128;11.49;



7565;2913128;11.46;



7565;2918129;11.46;



7565;2923130;11.46;



7565;2928132;11.46;



7565;2933133;11.46;



7565;2938133;11.44;



7565;2943134;11.46;



7565;2948135;11.46;



7565;2953137;11.41;



7565;2958138;11.46;



7565;2963138;11.41;



7565;2968139;11.46;



7565;2973140;11.49;



7565;2978142;11.49;



7565;2983142;11.49;



7565;2988143;11.46;



7565;2993144;11.46;



7565;2998146;11.46;



7565;3003146;11.46;



7565;3008147;11.44;



7565;3013148;11.44;



7565;3018149;11.49;



7565;3023151;11.46;



7565;3028151;11.46;



7565;3033152;11.46;



7565;3038153;11.46;



7565;3043154;11.41;



7565;3048155;11.46;



7565;3053156;11.44;



7565;3058157;11.46;



7565;3063158;11.46;



7565;3068160;11.49;



7565;3073160;11.46;



7565;3078161;11.46;



7565;3083162;11.41;



7565;3088163;11.44;



7565;3093164;11.44;



7565;3098165;11.44;



7565;3103166;11.44;



7565;3108167;11.41;



7565;3113168;11.44;



7565;3118169;11.46;



7565;3123170;11.46;



7565;3128171;11.44;



7565;3133172;11.44;



7565;3138172;11.44;



7565;3143174;11.46;



7565;3148175;11.41;



7565;3153176;11.46;



7565;3158177;11.44;



7565;3163177;11.44;



7565;3168179;11.41;



7565;3173180;11.44;



7565;3178181;11.44;



7565;3183181;11.41;



7565;3188183;11.44;



7565;3193184;11.46;



7565;3198185;11.46;



7565;3203186;11.41;



7565;3208186;11.41;



7565;3213188;11.44;



7565;3218189;11.49;



7565;3223190;11.46;



7565;3228190;11.41;



7565;3233191;11.41;



7565;3238193;11.41;



7565;3243194;11.46;



7565;3248195;11.41;



7565;3253195;11.46;



7565;3258196;11.44;



7565;3263198;11.44;



7565;3268199;11.44;



7565;3273199;11.44;



7565;3278200;11.46;



7565;3283202;11.41;



7565;3288203;11.41;



7565;3293204;11.46;



7565;3298204;11.46;



7565;3303205;11.46;



7565;3308207;11.44;



7565;3313208;11.41;



7565;3318208;11.44;



7565;3323209;11.41;



7565;3328210;11.44;



7565;3333212;11.41;



7565;3338213;11.41;



7565;3343213;11.44;



7565;3348214;11.41;



7565;3353216;11.44;



7565;3358217;11.46;



7565;3363217;11.44;



7565;3368218;11.46;



7565;3373219;11.44;



7565;3378221;11.44;



7565;3383222;11.41;



7565;3388222;11.41;



7565;3393223;11.41;



7565;3398224;11.44;



7565;3403226;11.41;



7565;3408226;11.46;



7565;3413227;11.44;



7565;3418228;11.41;



7565;3423229;11.41;



7565;3428230;11.41;



7565;3433231;11.41;



7565;3438232;11.41;



7565;3443233;11.44;



7565;3448235;11.44;



7565;3453235;11.41;



7565;3458236;11.39;



7565;3463237;11.46;



7565;3468238;11.41;



7565;3473240;11.39;



7565;3478240;11.46;



7565;3483241;11.41;



7565;3488242;11.41;



7565;3493243;11.41;



7565;3498244;11.41;



7565;3503245;11.41;



7565;3508246;11.41;



7565;3513247;11.44;



7565;3518247;11.44;



7565;3523249;11.41;



7565;3528250;11.41;



7565;3533251;11.41;



7565;3538252;11.44;



7565;3543252;11.44;



7565;3548254;11.41;



7565;3553255;11.41;



7565;3558256;11.39;



7565;3563256;11.41;



7565;3568258;11.41;



7565;3573259;11.39;



7565;3578260;11.41;



7565;3583261;11.39;



7565;3588261;11.39;



7565;3593263;11.41;



7565;3598264;11.41;



7565;3603265;11.41;



7565;3608265;11.46;



7565;3613266;11.41;



7565;3618268;11.44;



7565;3623269;11.41;



7565;3628270;11.44;



7565;3633270;11.41;



7565;3638272;11.39;



7565;3643273;11.44;



7565;3648274;11.41;



7565;3653274;11.39;



7565;3658275;11.39;



7565;3663277;11.39;



7565;3668278;11.41;



7565;3673279;11.41;



7565;3678279;11.41;



7565;3683280;11.36;



7565;3688282;11.41;



7565;3693283;11.39;



7565;3698283;11.41;



7565;3703284;11.39;



7565;3708285;11.41;



7565;3713287;11.41;



7565;3718288;11.39;



7565;3723288;11.44;



7565;3728289;11.41;



7565;3733291;11.41;



7565;3738292;11.39;



7565;3743292;11.41;



7565;3748293;11.39;



7565;3753294;11.39;



7565;3758296;11.41;



7565;3763297;11.44;



7565;3768297;11.41;



7565;3773298;11.41;



7565;3778299;11.39;



7565;3783301;11.39;



7565;3788301;11.41;



7565;3793302;11.41;



7565;3798303;11.41;



7565;3803304;11.39;



7565;3808306;11.39;



7565;3813306;11.41;



7565;3818307;11.39;



7565;3823308;11.39;



7565;3828310;11.41;



7565;3833310;11.39;



7565;3838311;11.41;



7565;3843312;11.39;



7565;3848313;11.39;



7565;3853315;11.44;



7565;3858315;11.39;



7565;3863316;11.41;



7565;3868317;11.39;



7565;3873318;11.39;



7565;3878319;11.41;



7565;3883320;11.39;



7565;3888321;11.39;



7565;3893322;11.39;



7565;3898323;11.41;



7565;3903324;11.39;



7565;3908325;11.44;



7565;3913326;11.44;



7565;3918327;11.44;



7565;3923328;11.44;



7565;3928329;11.39;



7565;3933330;11.36;



7565;3938331;11.39;



7565;3943332;11.39;



7565;3948333;11.39;



7565;3953334;11.41;



7565;3958335;11.41;



7565;3963336;11.39;



7565;3968336;11.41;



7565;3973338;11.36;



7565;3978339;11.39;



7565;3983340;11.39;



7565;3988341;11.36;



7565;3993341;11.36;



7565;3998343;11.41;



7565;4003344;11.41;



7565;4008345;11.41;



7565;4013345;11.41;



7565;4018347;11.41;



7565;4023348;11.39;



7565;4028349;11.39;



7565;4033350;11.36;



7565;4038350;11.41;



7565;4043352;11.39;



7565;4048353;11.39;



7565;4053354;11.39;



7565;4058354;11.39;



7565;4063355;11.39;



7565;4068357;11.39;



7565;4073358;11.39;



7565;4078359;11.39;



7565;4083359;11.41;



7565;4088360;11.39;



7565;4093362;11.39;



7565;4098363;11.39;



7565;4103363;11.39;



7565;4108364;11.36;



7565;4113366;11.39;



7565;4118367;11.39;



7565;4123367;11.39;



7565;4128368;11.41;



7565;4133369;11.39;



7565;4138371;11.39;



7565;4143372;11.39;



7565;4148372;11.41;



7565;4153373;11.39;



7565;4158374;11.39;



7565;4163376;11.36;



7565;4168376;11.39;



7565;4173377;11.39;



7565;4178378;11.39;



7565;4183379;11.39;



7565;4188381;11.39;



7565;4193381;11.39;



7565;4198382;11.41;



7565;4203383;11.36;



7565;4208385;11.36;



7565;4213385;11.34;



7565;4218386;11.39;



7565;4223387;11.39;



7565;4228388;11.41;



7565;4233390;11.41;



7565;4238390;11.39;



7565;4243391;11.36;



7565;4248392;11.36;



7565;4253393;11.41;



7565;4258394;11.36;



7565;4263395;11.41;



7565;4268396;11.41;



7565;4273397;11.39;



7565;4278398;11.36;



7565;4283399;11.36;



7565;4288400;11.36;



7565;4293401;11.36;



7565;4298402;11.34;



7565;4303403;11.39;



7565;4308404;11.39;



7565;4313405;11.36;



7565;4318406;11.39;



7565;4323407;11.41;



7565;4328408;11.39;



7565;4333409;11.39;



7565;4338410;11.36;



7565;4343411;11.39;



7565;4348411;11.39;



7565;4353413;11.36;



7565;4358414;11.39;



7565;4363415;11.36;



7565;4368416;11.41;



7565;4373416;11.39;



7565;4378418;11.36;



7565;4383419;11.36;



7565;4388420;11.36;



7565;4393420;11.36;



7565;4398422;11.39;



7565;4403423;11.36;



7565;4408424;11.36;



7565;4413425;11.36;



7565;4418425;11.41;



7565;4423427;11.41;



7565;4428428;11.34;



7565;4433429;11.34;



7565;4438429;11.34;



7565;4443430;11.36;



7565;4448432;11.36;



7565;4453433;11.39;



7565;4458434;11.36;



7565;4463434;11.39;



7565;4468435;11.39;



7565;4473437;11.34;



7565;4478438;11.34;



7565;4483438;11.34;



7565;4488439;11.34;



7565;4493441;11.31;



7565;4498442;11.34;



7565;4503442;11.36;



7565;4508443;11.34;



7565;4513444;11.34;



7565;4518446;11.36;



7565;4523447;11.39;



7565;4528447;11.36;



7565;4533448;11.34;



7565;4538449;11.36;



7565;4543451;11.39;



7565;4548451;11.34;



7565;4553452;11.36;



7565;4558453;11.39;



7565;4563454;11.36;



7565;4568456;11.36;



7565;4573456;11.39;



7565;4578457;11.34;



7565;4583458;11.36;



7565;4588460;11.34;



7565;4593460;11.39;



7565;4598461;11.36;



7565;4603462;11.36;



7565;4608463;11.34;



7565;4613465;11.39;



7565;4618465;11.36;



7565;4623466;11.36;



7565;4628467;11.39;



7565;4633468;11.36;



7565;4638469;11.34;



7565;4643470;11.36;



7565;4648471;11.39;



7565;4653472;11.34;



7565;4658473;11.34;



7565;4663474;11.39;



7565;4668475;11.36;



7565;4673476;11.34;



7565;4678477;11.36;



7565;4683478;11.36;



7565;4688479;11.39;



7565;4693480;11.39;



7565;4698481;11.36;



7565;4703482;11.34;



7565;4708483;11.31;



7565;4713484;11.31;



7565;4718485;11.36;



7565;4723486;11.36;



7565;4728486;11.36;



7565;4733488;11.34;



